GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ESA001
"G480347095023","1990","TX",,,,,,,,"3","9502",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000110951","0000000310","BG 3","S","+31782955","-094907720",,396
"G480347095024","1990","TX",,,,,,,,"4","9502",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000162368","0000000213","BG 4","S","+31737640","-094783366",,392
"G480347095025","1990","TX",,,,,,,,"5","9502",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000176037","0000006263","BG 5","S","+31656862","-094891973",,466
"G480347095031","1990","TX",,,,,,,,"1","9503",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000042379","0000000000","BG 1","S","+31691829","-094693707",,460
"G480347095032","1990","TX",,,,,,,,"2","9503",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000046037","0000000102","BG 2","S","+31610812","-094704828",,698
"G480347095033","1990","TX",,,,,,,,"3","9503",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000187797","0000003921","BG 3","S","+31581007","-094798142",,580
"G480347095034","1990","TX",,,,,,,,"4","9503",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000168122","0000001254","BG 4","S","+31488075","-094693723",,458
"G480347095035","1990","TX",,,,,,,,"5","9503",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000109382","0000013515","BG 5","S","+31498319","-094577306",,674
"G480347095036","1990","TX",,,,,,,,"6","9503",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000040454","0000000162","BG 6","S","+31560144","-094669642",,1412
"G480347095041","1990","TX",,,,,,,,"1","9504",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000074069","0000000180","BG 1","S","+31738040","-094629967",,615
"G480347095042","1990","TX",,,,,,,,"2","9504",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000070311","0000000344","BG 2","S","+31706077","-094563930",,501
"G480347095043","1990","TX",,,,,,,,"3","9504",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000048372","0000000033","BG 3","S","+31706896","-094491549",,127
"G480347095044","1990","TX",,,,,,,,"4","9504",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000096305","0000000051","BG 4","S","+31615713","-094542488",,446
"G480347095045","1990","TX",,,,,,,,"5","9504",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000037313","0000000046","BG 5","S","+31681618","-094613178",,524
"G480347095051","1990","TX",,,,,,,,"1","9505",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000002499","0000000033","BG 1","S","+31628935","-094622321",,623
"G480347095052","1990","TX",,,,,,,,"2","9505",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000006598","0000000000","BG 2","S","+31647929","-094629023",,842
"G480347095053","1990","TX",,,,,,,,"3","9505",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000004349","0000000037","BG 3","S","+31647660","-094648734",,1024
"G480347095054","1990","TX",,,,,,,,"4","9505",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001349","0000000000","BG 4","S","+31629330","-094636629",,393
"G480347095061","1990","TX",,,,,,,,"1","9506",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000932","0000000000","BG 1","S","+31626856","-094649076",,458
"G480347095062","1990","TX",,,,,,,,"2","9506",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000633","0000000000","BG 2","S","+31625485","-094654152",,1160
"G480347095063","1990","TX",,,,,,,,"3","9506",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000749","0000000000","BG 3","S","+31619847","-094646194",,249
"G480347095071","1990","TX",,,,,,,,"1","9507",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000002191","0000000000","BG 1","S","+31653403","-094659757",,166
"G480347095072","1990","TX",,,,,,,,"2","9507",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001040","0000000000","BG 2","S","+31639889","-094657499",,365
"G480347095073","1990","TX",,,,,,,,"3","9507",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000008447","0000000000","BG 3","S","+31636284","-094676347",,264
"G480347095074","1990","TX",,,,,,,,"4","9507",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000004133","0000000015","BG 4","S","+31615320","-094672446",,682
"G480347095075","1990","TX",,,,,,,,"5","9507",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001792","0000000000","BG 5","S","+31606255","-094675989",,456
"G480347095081","1990","TX",,,,,,,,"1","9508",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000658","0000000000","BG 1","S","+31600238","-094662917",,172
"G480347095082","1990","TX",,,,,,,,"2","9508",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000002355","0000000006","BG 2","S","+31595380","-094673239",,625
"G480347095083","1990","TX",,,,,,,,"3","9508",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000681","0000000000","BG 3","S","+31581607","-094672816",,166
"G480347095084","1990","TX",,,,,,,,"4","9508",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001405","0000000000","BG 4","S","+31588850","-094664948",,451
"G480347095085","1990","TX",,,,,,,,"5","9508",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001039","0000000000","BG 5","S","+31579810","-094663538",,154
"G480347095091","1990","TX",,,,,,,,"1","9509",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000791","0000000000","BG 1","S","+31592221","-094634475",,308
"G480347095092","1990","TX",,,,,,,,"2","9509",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000661","0000000000","BG 2","S","+31594412","-094642270",,488
"G480347095093","1990","TX",,,,,,,,"3","9509",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000003490","0000000000","BG 3","S","+31591597","-094653145",,254
"G480347095094","1990","TX",,,,,,,,"4","9509",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000002107","0000000087","BG 4","S","+31587615","-094632679",,324
"G480347095101","1990","TX",,,,,,,,"1","9510",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001019","0000000000","BG 1","S","+31614976","-094650202",,344
"G480347095102","1990","TX",,,,,,,,"2","9510",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001194","0000000000","BG 2","S","+31607256","-094651218",,398
"G480347095103","1990","TX",,,,,,,,"3","9510",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000018496","0000000009","BG 3","S","+31610814","-094614689",,1065
"G480347095111","1990","TX",,,,,,,,"1","9511",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000246314","0000000390","BG 1","S","+31594789","-094406691",,616
"G480347095112","1990","TX",,,,,,,,"2","9511",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000161724","0000000339","BG 2","S","+31500551","-094460040",,477
"G480347095113","1990","TX",,,,,,,,"3","9511",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000170021","0000008762","BG 3","S","+31427450","-094393736",,425
"G480347095114","1990","TX",,,,,,,,"4","9511",,,"99","Nacogdoches","347",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000079809","0000051646","BG 4","S","+31327675","-094375999",,447
"G480349097011","1990","TX",,,,,,,,"1","9701",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000365101","0000003185","BG 1","S","+32232230","-096403115",,830
"G480349097021","1990","TX",,,,,,,,"1","9702",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000008165","0000000035","BG 1","S","+32133664","-096483102",,518
"G480349097022","1990","TX",,,,,,,,"2","9702",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000109727","0000000493","BG 2","S","+32151721","-096500078",,189
"G480349097023","1990","TX",,,,,,,,"3","9702",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001822","0000000000","BG 3","S","+32117022","-096488351",,589
"G480349097024","1990","TX",,,,,,,,"4","9702",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000002140","0000000000","BG 4","S","+32112497","-096473300",,497
"G480349097025","1990","TX",,,,,,,,"5","9702",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000004423","0000000000","BG 5","S","+32106756","-096455118",,354
"G480349097026","1990","TX",,,,,,,,"6","9702",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000826","0000000000","BG 6","S","+32099990","-096448872",,214
"G480349097031","1990","TX",,,,,,,,"1","9703",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000608","0000000000","BG 1","S","+32087104","-096482099",,427
"G480349097032","1990","TX",,,,,,,,"2","9703",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000716","0000000000","BG 2","S","+32082659","-096488649",,510
"G480349097033","1990","TX",,,,,,,,"3","9703",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000011343","0000000072","BG 3","S","+32075397","-096518680",,680
"G480349097034","1990","TX",,,,,,,,"4","9703",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000012775","0000000121","BG 4","S","+32106804","-096511115",,601
"G480349097035","1990","TX",,,,,,,,"5","9703",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000207874","0000001295","BG 5","S","+32105439","-096611112",,522
"G480349097041","1990","TX",,,,,,,,"1","9704",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000066420","0000000534","BG 1","S","+32126845","-096711637",,479
"G480349097042","1990","TX",,,,,,,,"2","9704",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000089405","0000000502","BG 2","S","+32079934","-096812484",,357
"G480349097043","1990","TX",,,,,,,,"3","9704",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000104174","0000011530","BG 3","S","+31996544","-096783828",,313
"G480349097044","1990","TX",,,,,,,,"4","9704",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000149912","0000000936","BG 4","S","+32016023","-096678539",,433
"G480349097051","1990","TX",,,,,,,,"1","9705",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000654","0000000000","BG 1","S","+32103575","-096485807",,346
"G480349097052","1990","TX",,,,,,,,"2","9705",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001073","0000000000","BG 2","S","+32106935","-096481705",,821
"G480349097053","1990","TX",,,,,,,,"3","9705",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001754","0000000000","BG 3","S","+32098338","-096476273",,656
"G480349097061","1990","TX",,,,,,,,"1","9706",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000003908","0000000000","BG 1","S","+32137297","-096232790",,303
"G480349097062","1990","TX",,,,,,,,"2","9706",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000006396","0000000000","BG 2","S","+32120142","-096208626",,248
"G480349097063","1990","TX",,,,,,,,"3","9706",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000003874","0000000000","BG 3","S","+32125197","-096232504",,296
"G480349097064","1990","TX",,,,,,,,"4","9706",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000291795","0000001417","BG 4","S","+32065698","-096171124",,297
"G480349097065","1990","TX",,,,,,,,"5","9706",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000168104","0000000720","BG 5","S","+32173209","-096260719",,255
"G480349097071","1990","TX",,,,,,,,"1","9707",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000004036","0000000000","BG 1","S","+32078252","-096455867",,207
"G480349097072","1990","TX",,,,,,,,"2","9707",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000572","0000000000","BG 2","S","+32096006","-096449020",,229
"G480349097073","1990","TX",,,,,,,,"3","9707",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000301","0000000000","BG 3","S","+32090773","-096452690",,205
"G480349097074","1990","TX",,,,,,,,"4","9707",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001817","0000000026","BG 4","S","+32086392","-096445078",,303
"G480349097075","1990","TX",,,,,,,,"5","9707",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000141214","0000004531","BG 5","S","+32053702","-096328568",,348
"G480349097076","1990","TX",,,,,,,,"6","9707",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000161899","0000000456","BG 6","S","+31995537","-096350725",,472
"G480349097081","1990","TX",,,,,,,,"1","9708",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000833","0000000000","BG 1","S","+32094459","-096464793",,107
"G480349097082","1990","TX",,,,,,,,"2","9708",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001000","0000000000","BG 2","S","+32090495","-096475271",,598
"G480349097091","1990","TX",,,,,,,,"1","9709",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000029681","0000000070","BG 1","S","+32025816","-096542454",,886
"G480349097092","1990","TX",,,,,,,,"2","9709",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001242","0000000049","BG 2","S","+32079058","-096469176",,440
"G480349097093","1990","TX",,,,,,,,"3","9709",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000419","0000000000","BG 3","S","+32087439","-096465733",,181
"G480349097094","1990","TX",,,,,,,,"4","9709",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000652","0000000000","BG 4","S","+32079635","-096481286",,329
"G480349097095","1990","TX",,,,,,,,"5","9709",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000090381","0000000102","BG 5","S","+32012701","-096476946",,386
"G480349097096","1990","TX",,,,,,,,"6","9709",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000462","0000000000","BG 6","S","+32084072","-096472729",,305
"G480349097101","1990","TX",,,,,,,,"1","9710",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000082994","0000009330","BG 1","S","+31906156","-096730391",,703
"G480349097102","1990","TX",,,,,,,,"2","9710",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000319764","0000002047","BG 2","S","+31902164","-096607070",,434
"G480349097111","1990","TX",,,,,,,,"1","9711",,,"99","Navarro","349",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000324153","0000001568","BG 1","S","+31890967","-096398674",,351
"G480351095011","1990","TX",,,,,,,,"1","9501",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000236187","0000008678","BG 1","S","+31111752","-093631405",,744
"G480351095012","1990","TX",,,,,,,,"2","9501",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000365619","0000000305","BG 2","S","+31065342","-093794899",,333
"G480351095013","1990","TX",,,,,,,,"3","9501",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000176279","0000002561","BG 3","S","+30989110","-093614519",,317
"G480351095021","1990","TX",,,,,,,,"1","9502",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000258343","0000000237","BG 1","S","+30917769","-093784519",,435
"G480351095022","1990","TX",,,,,,,,"2","9502",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000010137","0000000017","BG 2","S","+30863501","-093763269",,412
"G480351095023","1990","TX",,,,,,,,"3","9502",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000019815","0000000028","BG 3","S","+30844201","-093757898",,467
"G480351095024","1990","TX",,,,,,,,"4","9502",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000241963","0000001657","BG 4","S","+30845394","-093634867",,355
"G480351095025","1990","TX",,,,,,,,"5","9502",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000167868","0000000917","BG 5","S","+30723603","-093700260",,477
"G480351095026","1990","TX",,,,,,,,"6","9502",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000158590","0000000340","BG 6","S","+30749007","-093804215",,368
"G480351095031","1990","TX",,,,,,,,"1","9503",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000169844","0000001763","BG 1","S","+30585672","-093750196",,501
"G480351095032","1990","TX",,,,,,,,"2","9503",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000122708","0000000027","BG 2","S","+30629821","-093834071",,544
"G480351095033","1990","TX",,,,,,,,"3","9503",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000192555","0000000517","BG 3","S","+30472097","-093808260",,100
"G480351095041","1990","TX",,,,,,,,"1","9504",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000231558","0000000318","BG 1","S","+30338050","-093850661",,380
"G480351095042","1990","TX",,,,,,,,"2","9504",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000029099","0000000208","BG 2","S","+30306912","-093757945",,498
"G480351095043","1990","TX",,,,,,,,"3","9504",,,"99","Newton","351",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000035267","0000000082","BG 3","S","+30260369","-093755850",,447
"G480353095011","1990","TX",,,,,,,,"1","9501",,,"99","Nolan","353",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000224025","0000000102","BG 1","S","+32446543","-100218236",,98
"G480353095012","1990","TX",,,,,,,,"2","9501",,,"99","Nolan","353",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000281549","0000003488","BG 2","S","+32445087","-100379443",,836
"G480353095021","1990","TX",,,,,,,,"1","9502",,,"99","Nolan","353",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000731","0000000003","BG 1","S","+32488083","-100395282",,425
"G480353095022","1990","TX",,,,,,,,"2","9502",,,"99","Nolan","353",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000390","0000000000","BG 2","S","+32486455","-100401670",,259
"G480353095023","1990","TX",,,,,,,,"3","9502",,,"99","Nolan","353",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000977","0000000000","BG 3","S","+32480707","-100399943",,637
"G480353095024","1990","TX",,,,,,,,"4","9502",,,"99","Nolan","353",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000598","0000000000","BG 4","S","+32482937","-100386673",,275
"G480353095025","1990","TX",,,,,,,,"5","9502",,,"99","Nolan","353",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000532","0000000000","BG 5","S","+32476102","-100398642",,261
"G480353095031","1990","TX",,,,,,,,"1","9503",,,"99","Nolan","353",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001167","0000000000","BG 1","S","+32478715","-100411772",,320
